"","ZCTA5CE10","mean_nitrate","well_type","well_count"
"1588","90041",7.07,"MUNICIPAL",1
"1589","90041",7.15,"WATER SUPPLY, OTHER",4
"1590","90291",1.15,"WATER SUPPLY, OTHER",2
"1591","90064",0.039,"WATER SUPPLY, OTHER",1
"1592","90067",NA,NA,1
"1593","90018",0.95,"WATER SUPPLY, OTHER",2
"1594","91345",NA,NA,1
"1595","90245",0.397884615384615,"WATER SUPPLY, OTHER",26
"1596","90255",12.8466666666667,"MONITORING",6
"1597","90255",1.07352941176471,"MUNICIPAL",17
"1598","90255",1.713,"WATER SUPPLY, OTHER",7
"1599","90270",0.676666666666667,"MUNICIPAL",6
"1600","90270",0.6865,"WATER SUPPLY, OTHER",4
"1601","90630",0.4035,"MUNICIPAL",6
"1602","90630",0.4834,"WATER SUPPLY, OTHER",15
"1603","91608",NA,NA,1
"1604","90623",0.116,"MUNICIPAL",3
"1605","90623",0.218,"WATER SUPPLY, OTHER",7
"1606","93636",3.75055,"DOMESTIC",20
"1607","93636",5.49,"IRRIGATION / INDUSTRIAL",1
"1608","93636",2.69107692307692,"MUNICIPAL",52
"1609","93636",4.04585135135135,"WATER SUPPLY, OTHER",74
"1610","93604",0.576115384615385,"MUNICIPAL",26
"1611","93604",0.180333333333333,"WATER SUPPLY, OTHER",3
"1612","93653",5.75,"DOMESTIC",1
"1613","93653",3.65545,"MUNICIPAL",20
"1614","93653",4.430625,"WATER SUPPLY, OTHER",8
"1615","93623",0.56325,"MUNICIPAL",20
"1616","94957",NA,NA,1
"1617","94929",0.946428571428571,"MUNICIPAL",14
"1618","94929",0.098,"WATER SUPPLY, OTHER",1
"1619","94924",0.955,"MUNICIPAL",3
"1620","94950",0.789,"MUNICIPAL",2
"1621","95311",0.995642857142857,"MUNICIPAL",14
"1622","95490",1.77,"DOMESTIC",1
"1623","95490",0.506,"MUNICIPAL",14
"1624","95490",0.4689375,"WATER SUPPLY, OTHER",16
"1625","95482",0.855,"IRRIGATION / INDUSTRIAL",2
"1626","95482",0.901666666666667,"MUNICIPAL",51
"1627","95482",1.65947058823529,"WATER SUPPLY, OTHER",17
"1628","95488",0.264,"MUNICIPAL",1
"1629","95410",0.402692307692308,"MUNICIPAL",13
"1630","95410",0.52,"WATER SUPPLY, OTHER",1
"1631","95303",7.15886956521739,"DOMESTIC",23
"1632","95303",4.86383333333333,"MUNICIPAL",6
"1633","95303",5.6265,"WATER SUPPLY, OTHER",16
"1634","95365",15.35,"DOMESTIC",2
"1635","95365",3.88081818181818,"MUNICIPAL",11
"1636","95365",3.984,"WATER SUPPLY, OTHER",6
"1637","93529",0.3145,"MUNICIPAL",2
"1638","96133",0.33,"MUNICIPAL",1
"1639","95076",11.8956928571429,"DOMESTIC",280
"1640","95076",7.81266811279826,"IRRIGATION / INDUSTRIAL",461
"1641","95076",7.76295238095238,"MONITORING",42
"1642","95076",5.84099004975124,"MUNICIPAL",201
"1643","95076",2.98960915492958,"WATER SUPPLY, OTHER",284
"1644","93450",24.4733461538462,"DOMESTIC",26
"1645","93450",12.3414418604651,"IRRIGATION / INDUSTRIAL",43
"1646","93450",0,"MONITORING",1
"1647","93450",2.74488888888889,"MUNICIPAL",18
"1648","93450",3.99642307692308,"WATER SUPPLY, OTHER",26
"1649","93928",NA,NA,1
"1650","93950",NA,NA,1
"1651","94559",0.0685,"DOMESTIC",2
"1652","94559",0.837,"IRRIGATION / INDUSTRIAL",1
"1653","94559",1.44048571428571,"MUNICIPAL",35
"1654","94559",1.67575,"WATER SUPPLY, OTHER",20
"1655","95946",0.2344,"DOMESTIC",5
"1656","95946",1.7485,"MUNICIPAL",14
"1657","95946",0.2305,"WATER SUPPLY, OTHER",4
"1658","95715",0.056,"DOMESTIC",1
"1659","95715",0.335444444444444,"MUNICIPAL",9
"1660","95715",0.04,"WATER SUPPLY, OTHER",1
"1661","95986",0.32,"MUNICIPAL",1
"1662","92683",1.42495454545455,"MUNICIPAL",22
"1663","92683",1.39326666666667,"WATER SUPPLY, OTHER",30
"1664","92626",0.238,"MUNICIPAL",9
"1665","92626",0.652657894736842,"WATER SUPPLY, OTHER",38
"1666","92679",0.5835,"MUNICIPAL",2
"1667","92679",0.824818181818182,"WATER SUPPLY, OTHER",11
"1668","92832",10.5017142857143,"MONITORING",35
"1669","92832",9.51,"WATER SUPPLY, OTHER",3
"1670","92782",3.7672,"WATER SUPPLY, OTHER",5
"1671","96146",0.347935483870968,"MUNICIPAL",31
"1672","96146",0.058,"WATER SUPPLY, OTHER",1
"1673","95746",4.3125,"MUNICIPAL",4
"1674","95604",0.075,"WATER SUPPLY, OTHER",1
"1675","95983",0.580272727272727,"MUNICIPAL",11
"1676","95983",0.180428571428571,"WATER SUPPLY, OTHER",7
"1677","92880",23.7879285714286,"MUNICIPAL",14
"1678","92880",7.67711363636364,"WATER SUPPLY, OTHER",88
"1679","92562",8.82,"DOMESTIC",1
"1680","92562",2.10554838709677,"MUNICIPAL",31
"1681","92562",3.3350564516129,"WATER SUPPLY, OTHER",124
"1682","92539",4.963125,"MUNICIPAL",32
"1683","92539",3.34296992481203,"WATER SUPPLY, OTHER",133
"1684","91752",10.1558913043478,"MUNICIPAL",46
"1685","91752",6.24387179487179,"WATER SUPPLY, OTHER",39
"1686","92585",6.56875,"MONITORING",8
"1687","92585",6.63414285714286,"MUNICIPAL",7
"1688","92585",6.44914,"WATER SUPPLY, OTHER",50
"1689","92553",12.2547142857143,"MUNICIPAL",7
"1690","92553",6.51944444444444,"WATER SUPPLY, OTHER",9
"1691","92505",12.7804,"MUNICIPAL",5
"1692","92505",15.3321428571429,"WATER SUPPLY, OTHER",7
"1693","92508",10.394875,"WATER SUPPLY, OTHER",8
"1694","95838",1.68205555555556,"MUNICIPAL",18
"1695","95838",0.588,"WATER SUPPLY, OTHER",4
"1696","95817",NA,NA,1
"1697","95815",0.984518518518518,"MUNICIPAL",27
"1698","95815",0.314625,"WATER SUPPLY, OTHER",8
"1699","95816",0.049,"WATER SUPPLY, OTHER",2
"1700","95641",0.767657142857143,"MUNICIPAL",35
"1701","95641",0.04,"WATER SUPPLY, OTHER",1
"1702","95624",1.30535416666667,"MUNICIPAL",48
"1703","95624",1.50676923076923,"WATER SUPPLY, OTHER",13
"1704","94571",0,"DOMESTIC",4
"1705","94571",0.839625,"MUNICIPAL",24
"1706","94571",0.445461538461538,"WATER SUPPLY, OTHER",13
"1707","95742",1.29,"DOMESTIC",1
"1708","95742",1.24222222222222,"MUNICIPAL",9
"1709","95742",0.845372093023256,"WATER SUPPLY, OTHER",43
"1710","95621",2.01421739130435,"MUNICIPAL",23
"1711","95621",0.745444444444444,"WATER SUPPLY, OTHER",9
"1712","95825",1.88465,"MUNICIPAL",20
"1713","95825",0.284,"WATER SUPPLY, OTHER",12
"1714","95045",7.73545348837209,"DOMESTIC",86
"1715","95045",8.41150877192982,"IRRIGATION / INDUSTRIAL",57
"1716","95045",0.590666666666667,"MONITORING",3
"1717","95045",2.71026530612245,"MUNICIPAL",49
"1718","95045",4.35865,"WATER SUPPLY, OTHER",20
"1719","92356",1.18,"DOMESTIC",2
"1720","92356",0.921,"IRRIGATION / INDUSTRIAL",1
"1721","92356",1.89404918032787,"MUNICIPAL",61
"1722","92356",1.5207802690583,"WATER SUPPLY, OTHER",223
"1723","91730",4.5103125,"MUNICIPAL",16
"1724","91730",2.84733333333333,"WATER SUPPLY, OTHER",15
"1725","91762",19.0575294117647,"MUNICIPAL",17
"1726","91762",8.92297435897436,"WATER SUPPLY, OTHER",39
"1727","91763",9.72445,"MUNICIPAL",20
"1728","91763",9.96157894736842,"WATER SUPPLY, OTHER",19
"1729","91739",1.5542,"MUNICIPAL",5
"1730","91739",1.76488888888889,"WATER SUPPLY, OTHER",9
"1731","92333",1.67425,"MUNICIPAL",16
"1732","92333",0.826666666666667,"WATER SUPPLY, OTHER",3
"1733","92363",1.79652173913043,"MUNICIPAL",23
"1734","92363",1.23422580645161,"WATER SUPPLY, OTHER",31
"1735","92411",4.508,"MUNICIPAL",13
"1736","92411",4.23577777777778,"WATER SUPPLY, OTHER",18
"1737","92316",10.1723333333333,"MUNICIPAL",3
"1738","92316",6.97055882352941,"WATER SUPPLY, OTHER",34
"1739","92391",0.720869565217391,"MUNICIPAL",23
"1740","92391",0.267538461538462,"WATER SUPPLY, OTHER",13
"1741","92322",3.67642857142857,"MUNICIPAL",21
"1742","92322",0.4653125,"WATER SUPPLY, OTHER",16
"1743","92122",0,"WATER SUPPLY, OTHER",3
"1744","92126",0.0675,"WATER SUPPLY, OTHER",2
"1745","91942",NA,NA,1
"1746","91950",0.202666666666667,"MUNICIPAL",12
"1747","91950",0.370710526315789,"WATER SUPPLY, OTHER",38
"1748","92007",5,"WATER SUPPLY, OTHER",1
"1749","91980",3.50114285714286,"MUNICIPAL",7
"1750","91980",0.64,"WATER SUPPLY, OTHER",2
"1751","94118",15.2,"WATER SUPPLY, OTHER",2
"1752","94116",8.677,"MUNICIPAL",2
"1753","94116",9.7975,"WATER SUPPLY, OTHER",2
"1754","94123",NA,NA,1
"1755","95209",5.87,"DOMESTIC",1
"1756","95209",0.051,"MONITORING",7
"1757","95209",3.05305882352941,"MUNICIPAL",17
"1758","95209",4.83594285714286,"WATER SUPPLY, OTHER",35
"1759","95231",0.4,"DOMESTIC",1
"1760","95231",4.97345,"MUNICIPAL",20
"1761","95231",2.8321724137931,"WATER SUPPLY, OTHER",29
"1762","95337",10.9408333333333,"DOMESTIC",18
"1763","95337",15,"IRRIGATION / INDUSTRIAL",1
"1764","95337",3.1497027027027,"MUNICIPAL",37
"1765","95337",8.06771111111111,"WATER SUPPLY, OTHER",45
"1766","95366",14.7401860465116,"DOMESTIC",43
"1767","95366",6.849675,"MUNICIPAL",40
"1768","95366",9.35946666666667,"WATER SUPPLY, OTHER",30
"1769","93445",12.0815,"DOMESTIC",4
"1770","93445",9.58,"IRRIGATION / INDUSTRIAL",7
"1771","93445",0.116,"MONITORING",4
"1772","93445",2.570625,"MUNICIPAL",8
"1773","93445",7.17767708333333,"WATER SUPPLY, OTHER",96
"1774","93453",3.15337037037037,"DOMESTIC",27
"1775","93453",1.0628,"IRRIGATION / INDUSTRIAL",15
"1776","93453",1.98884,"MUNICIPAL",25
"1777","93453",9.48986363636364,"WATER SUPPLY, OTHER",88
"1778","93465",2.61767272727273,"DOMESTIC",55
"1779","93465",2.20962264150943,"IRRIGATION / INDUSTRIAL",53
"1780","93465",1.50377777777778,"MONITORING",9
"1781","93465",1.21164285714286,"MUNICIPAL",14
"1782","93465",1.71519230769231,"WATER SUPPLY, OTHER",26
"1783","94063",1,"WATER SUPPLY, OTHER",1
"1784","94402",NA,NA,1
"1785","94005",NA,NA,1
"1786","93429",9.65,"WATER SUPPLY, OTHER",2
"1787","95110",5.64738461538462,"MUNICIPAL",13
"1788","95110",5.11736363636364,"WATER SUPPLY, OTHER",11
"1789","95070",0.194,"IRRIGATION / INDUSTRIAL",1
"1790","95070",0.1744,"MUNICIPAL",5
"1791","95070",0.194,"WATER SUPPLY, OTHER",1
"1792","95131",1.6832,"MUNICIPAL",5
"1793","95131",1.3458,"WATER SUPPLY, OTHER",5
"1794","95054",0.7375,"MUNICIPAL",6
"1795","95054",0.813818181818182,"WATER SUPPLY, OTHER",22
"1796","94089",6.41,"WATER SUPPLY, OTHER",10
"1797","95013",0.847666666666667,"MUNICIPAL",6
"1798","95013",1.82933333333333,"WATER SUPPLY, OTHER",3
"1799","95005",0.2,"DOMESTIC",1
"1800","95005",0.969888888888889,"MUNICIPAL",9
"1801","95005",0.721,"WATER SUPPLY, OTHER",3
"1802","95006",0.625363636363636,"MUNICIPAL",11
"1803","95006",0.0476666666666667,"WATER SUPPLY, OTHER",3
"1804","95066",0.557,"DOMESTIC",3
"1805","95066",0.194,"IRRIGATION / INDUSTRIAL",1
"1806","95066",0.8849,"MUNICIPAL",40
"1807","95066",1.17692857142857,"WATER SUPPLY, OTHER",14
"1808","96017",0.19425,"MUNICIPAL",8
"1809","96017",0.0365,"WATER SUPPLY, OTHER",2
"1810","96088",0.778711111111111,"MUNICIPAL",45
"1811","96088",0.166444444444444,"WATER SUPPLY, OTHER",9
"1812","96022",1.07543037974684,"DOMESTIC",79
"1813","96022",1.90925,"MONITORING",4
"1814","96022",0.951021739130435,"MUNICIPAL",46
"1815","96022",2.28202803738318,"WATER SUPPLY, OTHER",107
"1816","96027",0.286,"MUNICIPAL",9
"1817","96027",1.42003703703704,"WATER SUPPLY, OTHER",27
"1818","96038",6.26266666666667,"MUNICIPAL",3
"1819","96038",2.5679,"WATER SUPPLY, OTHER",10
"1820","94591",5.33,"DOMESTIC",1
"1821","94591",4.553,"MUNICIPAL",1
"1822","94591",5.332,"WATER SUPPLY, OTHER",1
"1823","95694",5.88125,"DOMESTIC",4
"1824","95694",4.71993103448276,"MUNICIPAL",29
"1825","95694",2.29334615384615,"WATER SUPPLY, OTHER",26
"1826","95450",0.8985625,"MUNICIPAL",16
"1827","95471",NA,NA,1
"1828","95430",1.948,"MUNICIPAL",3
"1829","95382",18.5308125,"DOMESTIC",16
"1830","95382",4.70365384615385,"MUNICIPAL",26
"1831","95382",4.4735,"WATER SUPPLY, OTHER",2
"1832","95316",10.2182236842105,"DOMESTIC",76
"1833","95316",14.75,"MONITORING",2
"1834","95316",3.97718181818182,"MUNICIPAL",22
"1835","95316",5.83536363636364,"WATER SUPPLY, OTHER",22
"1836","95386",2.97894736842105,"DOMESTIC",38
"1837","95386",3.30085714285714,"MUNICIPAL",21
"1838","95386",2.11330303030303,"WATER SUPPLY, OTHER",33
"1839","95323",1.52188235294118,"DOMESTIC",17
"1840","95323",2.16566666666667,"MUNICIPAL",3
"1841","95323",2.46833333333333,"WATER SUPPLY, OTHER",6
"1842","95659",0.278,"DOMESTIC",5
"1843","95659",0.826666666666667,"MUNICIPAL",15
"1844","95659",0.249066666666667,"WATER SUPPLY, OTHER",30
"1845","96063",0.21225,"MUNICIPAL",4
"1846","96061",0.245333333333333,"MUNICIPAL",6
"1847","96061",0.031,"WATER SUPPLY, OTHER",1
"1848","96041",0.791038461538462,"WATER SUPPLY, OTHER",26
"1849","96046",0,"MUNICIPAL",2
"1850","93291",13.80615625,"DOMESTIC",32
"1851","93291",18.988231884058,"MUNICIPAL",69
"1852","93291",4.16708510638298,"WATER SUPPLY, OTHER",47
"1853","93271",4.416875,"DOMESTIC",8
"1854","93271",2.4264328358209,"MUNICIPAL",67
"1855","93271",4.48025,"WATER SUPPLY, OTHER",8
"1856","93244",9.74,"DOMESTIC",5
"1857","93244",14.7766,"MUNICIPAL",5
"1858","93244",20.1801379310345,"WATER SUPPLY, OTHER",29
"1859","93603",10.74625,"DOMESTIC",4
"1860","93603",1.711,"MUNICIPAL",8
"1861","93603",11.982,"WATER SUPPLY, OTHER",1
"1862","93262",0.4262,"MUNICIPAL",5
"1863","93003",2.6007,"MUNICIPAL",10
"1864","93003",6.14334285714286,"WATER SUPPLY, OTHER",35
"1865","93041",0.0593333333333333,"MONITORING",3
"1866","93041",0.131,"MUNICIPAL",10
"1867","93041",0.531820512820513,"WATER SUPPLY, OTHER",117
"1868","93042",1.5483,"MUNICIPAL",10
"1869","93042",0.663333333333333,"WATER SUPPLY, OTHER",3
"1870","95653",3.53583333333333,"MUNICIPAL",6
"1871","95653",5.10366666666667,"WATER SUPPLY, OTHER",3
"1872","95962",0.0714,"DOMESTIC",25
"1873","95962",1.13677777777778,"MUNICIPAL",9
"1874","95962",0.6675,"WATER SUPPLY, OTHER",2
"1875","94609",NA,NA,1
"1876","94606",NA,NA,1
"1877","94702",NA,NA,1
"1878","94539",1.15,"WATER SUPPLY, OTHER",3
"1879","94588",0.428,"IRRIGATION / INDUSTRIAL",1
"1880","94588",0.03525,"MONITORING",4
"1881","94588",2.41188235294118,"MUNICIPAL",17
"1882","94588",2.98024561403509,"WATER SUPPLY, OTHER",57
"1883","94568",3.58753333333333,"WATER SUPPLY, OTHER",15
"1884","94610",NA,NA,1
"1885","94707",NA,NA,1
"1886","95685",0.04,"DOMESTIC",1
"1887","95685",0.04,"WATER SUPPLY, OTHER",1
"1888","95666",0.081,"DOMESTIC",1
"1889","95666",0.197807692307692,"MUNICIPAL",26
"1890","95666",0.081,"WATER SUPPLY, OTHER",1
"1891","95699",NA,NA,1
"1892","95966",0.42825,"DOMESTIC",8
"1893","95966",3.80653846153846,"MUNICIPAL",13
"1894","95966",2.08168,"WATER SUPPLY, OTHER",25
"1895","95965",1.64,"DOMESTIC",7
"1896","95965",0.06,"MONITORING",1
"1897","95965",1.56091428571429,"MUNICIPAL",35
"1898","95965",1.30301123595506,"WATER SUPPLY, OTHER",89
"1899","95973",3.41314285714286,"DOMESTIC",7
"1900","95973",1.48,"IRRIGATION / INDUSTRIAL",1
"1901","95973",4.5,"MONITORING",1
"1902","95973",2.41242307692308,"MUNICIPAL",52
"1903","95973",3.79515662650602,"WATER SUPPLY, OTHER",83
"1904","95255",0.85,"DOMESTIC",2
"1905","95255",1.707,"MUNICIPAL",4
"1906","95255",0.583333333333333,"WATER SUPPLY, OTHER",3
"1907","95257",0.04,"DOMESTIC",1
"1908","95257",0.69,"MUNICIPAL",2
"1909","95257",0.04,"WATER SUPPLY, OTHER",1
"1910","95250",NA,NA,1
"1911","95254",0.04,"DOMESTIC",1
"1912","95254",2.479,"MUNICIPAL",3
"1913","95254",0.02,"WATER SUPPLY, OTHER",2
"1914","95987",4.99828571428571,"DOMESTIC",7
"1915","95987",0.4705,"MONITORING",2
"1916","95987",2.14776,"MUNICIPAL",25
"1917","95987",1.7103275862069,"WATER SUPPLY, OTHER",58
"1918","94582",0.27,"WATER SUPPLY, OTHER",1
"1919","94521",6.3,"WATER SUPPLY, OTHER",1
"1920","94528",NA,NA,1
"1921","94575",NA,NA,1
"1922","95548",0.874818181818182,"MUNICIPAL",22
"1923","95548",0.154,"WATER SUPPLY, OTHER",11
"1924","95726",0.0538,"DOMESTIC",5
"1925","95726",0.187,"MUNICIPAL",8
"1926","95726",0.127666666666667,"WATER SUPPLY, OTHER",3
"1927","95709",0.136142857142857,"DOMESTIC",7
"1928","95709",0.228,"WATER SUPPLY, OTHER",2
"1929","95636",0.048,"DOMESTIC",1
"1930","95636",1.3596,"MUNICIPAL",5
"1931","95636",0.071,"WATER SUPPLY, OTHER",1
"1932","95623",0.6619375,"DOMESTIC",16
"1933","95623",0.327,"MUNICIPAL",2
"1934","95623",0.04,"WATER SUPPLY, OTHER",1
"1935","95720",0.3667,"MUNICIPAL",10
"1936","95735",0.17,"MUNICIPAL",1
"1937","93631",5.47739267015707,"DOMESTIC",191
"1938","93631",3.80832,"MUNICIPAL",50
"1939","93631",4.8994,"WATER SUPPLY, OTHER",25
"1940","93651",1.74266666666667,"MUNICIPAL",6
"1941","93651",3.08333333333333,"WATER SUPPLY, OTHER",3
"1942","93602",2.86009375,"MUNICIPAL",32
"1943","93602",4.8125,"WATER SUPPLY, OTHER",4
"1944","93711",2.5933125,"MUNICIPAL",48
"1945","93711",2.00010526315789,"WATER SUPPLY, OTHER",19
"1946","93722",1.27,"MONITORING",1
"1947","93722",2.88,"MUNICIPAL",46
"1948","93722",2.52146428571429,"WATER SUPPLY, OTHER",84
"1949","93626",0.503,"DOMESTIC",1
"1950","93626",3.16064705882353,"MUNICIPAL",17
"1951","93626",5.408,"WATER SUPPLY, OTHER",5
"1952","95939",0.233,"MUNICIPAL",4
"1953","95920",0.04,"DOMESTIC",1
"1954","95920",1.056,"MONITORING",6
"1955","95920",2.0185,"MUNICIPAL",4
"1956","95920",1.18488888888889,"WATER SUPPLY, OTHER",36
"1957","95526",0.2872,"MUNICIPAL",5
"1958","95589",0.409333333333333,"MUNICIPAL",18
"1959","95537",NA,NA,1
"1960","92004",0.575,"MONITORING",4
"1961","92004",1.21809302325581,"MUNICIPAL",43
"1962","92004",6.31162352941177,"WATER SUPPLY, OTHER",85
"1963","92273",NA,NA,1
"1964","93514",0.296,"DOMESTIC",1
"1965","93514",1.176,"IRRIGATION / INDUSTRIAL",3
"1966","93514",0.819838235294118,"MUNICIPAL",136
"1967","93514",0.660318181818182,"WATER SUPPLY, OTHER",44
"1968","92384",0.756,"MUNICIPAL",1
"1969","92384",0.227333333333333,"WATER SUPPLY, OTHER",6
"1970","89061",NA,NA,1
"1971","93592",3.165,"WATER SUPPLY, OTHER",13
"1972","93309",1.44826315789474,"MUNICIPAL",38
"1973","93309",1.19966666666667,"WATER SUPPLY, OTHER",54
"1974","93313",3.727125,"DOMESTIC",8
"1975","93313",0.6035,"IRRIGATION / INDUSTRIAL",2
"1976","93313",2.88659183673469,"MUNICIPAL",49
"1977","93313",3.53509777777778,"WATER SUPPLY, OTHER",225
"1978","93206",3.56942857142857,"DOMESTIC",14
"1979","93206",5.77075,"IRRIGATION / INDUSTRIAL",8
"1980","93206",10.29,"MONITORING",3
"1981","93206",1.87625,"MUNICIPAL",28
"1982","93206",0.870942408376963,"WATER SUPPLY, OTHER",191
"1983","95423",0.295777777777778,"MUNICIPAL",9
"1984","95423",1.66,"WATER SUPPLY, OTHER",7
"1985","95457",0.935611111111111,"MUNICIPAL",18
"1986","95457",2.669625,"WATER SUPPLY, OTHER",8
"1987","96132",1.55666666666667,"MUNICIPAL",3
"1988","96132",2.88652173913043,"WATER SUPPLY, OTHER",23
"1989","96121",0.41,"DOMESTIC",1
"1990","96121",0.94275,"MUNICIPAL",4
"1991","96121",2.41084615384615,"WATER SUPPLY, OTHER",13
"1992","96128",2.0774,"MUNICIPAL",5
"1993","96128",3.96931034482759,"WATER SUPPLY, OTHER",29
"1994","91775",6.4806,"MUNICIPAL",10
"1995","91775",3.29022222222222,"WATER SUPPLY, OTHER",9
"1996","91364",0.8945,"WATER SUPPLY, OTHER",2
"1997","90746",0,"MONITORING",6
"1998","90746",0.598739130434783,"WATER SUPPLY, OTHER",23
"1999","90061",0.27,"WATER SUPPLY, OTHER",1
"2000","91745",9.90775,"WATER SUPPLY, OTHER",8
"2001","90044",1.396,"WATER SUPPLY, OTHER",2
"2002","90808",0.389058823529412,"MUNICIPAL",17
"2003","90808",0.0988518518518518,"WATER SUPPLY, OTHER",27
"2004","90031",0.172,"WATER SUPPLY, OTHER",1
"2005","90211",0.165,"WATER SUPPLY, OTHER",6
"2006","90048",NA,NA,1
"2007","90057",NA,NA,1
"2008","90036",NA,NA,1
"2009","90710",0.311583333333333,"WATER SUPPLY, OTHER",12
"2010","90717",6.53722222222222,"MONITORING",9
"2011","90717",0.262,"MUNICIPAL",1
"2012","90717",0.190454545454545,"WATER SUPPLY, OTHER",11
"2013","90670",0,"MONITORING",15
"2014","90670",0.877833333333333,"MUNICIPAL",6
"2015","90670",1.45113114754098,"WATER SUPPLY, OTHER",61
"2016","91101",7.147,"MUNICIPAL",2
"2017","91101",3.721,"WATER SUPPLY, OTHER",2
"2018","91011",9.49242857142857,"MUNICIPAL",7
"2019","91011",4.626875,"WATER SUPPLY, OTHER",8
"2020","91403",NA,NA,1
"2021","91207",4.904,"MUNICIPAL",1
"2022","91331",5.8,"MUNICIPAL",1
"2023","91331",0.75,"WATER SUPPLY, OTHER",1
"2024","91325",NA,NA,1
"2025","90506",NA,NA,1
"2026","90077",NA,NA,1
"2027","90731",1.82685714285714,"WATER SUPPLY, OTHER",7
"2028","90066",0.81275,"MUNICIPAL",4
"2029","90066",7.37435294117647,"WATER SUPPLY, OTHER",51
"2030","90007",0,"MONITORING",4
"2031","90007",0.9156,"WATER SUPPLY, OTHER",5
"2032","90807",0.2065,"MUNICIPAL",6
"2033","90807",0.120823529411765,"WATER SUPPLY, OTHER",17
"2034","90011",21.7242,"MONITORING",5
"2035","90011",2.5572,"WATER SUPPLY, OTHER",5
"2036","90063",NA,NA,1
"2037","91342",4.4743125,"MUNICIPAL",16
"2038","91342",2.93418604651163,"WATER SUPPLY, OTHER",43
"2039","91042",0.166,"MUNICIPAL",2
"2040","91042",2.05533333333333,"WATER SUPPLY, OTHER",3
"2041","93543",4.81772727272727,"MUNICIPAL",22
"2042","93543",2.61514,"WATER SUPPLY, OTHER",50
"2043","93553",0.352333333333333,"MUNICIPAL",18
"2044","93553",1.06804545454545,"WATER SUPPLY, OTHER",22
"2045","90040",7.535,"MONITORING",7
"2046","90040",2.27153333333333,"MUNICIPAL",15
"2047","90040",1.23748275862069,"WATER SUPPLY, OTHER",29
"2048","91007",5.04588888888889,"MUNICIPAL",9
"2049","91007",5.32825,"WATER SUPPLY, OTHER",12
"2050","90604",5.76571428571429,"MONITORING",7
"2051","90604",1.82325,"WATER SUPPLY, OTHER",8
"2052","90660",8.16305172413793,"MONITORING",58
"2053","90660",2.24965625,"MUNICIPAL",32
"2054","90660",1.68886861313869,"WATER SUPPLY, OTHER",137
"2055","90631",0.52675,"MUNICIPAL",4
"2056","90631",9.41956097560976,"WATER SUPPLY, OTHER",41
"2057","91330",NA,NA,1
"2058","90079",NA,NA,1
"2059","91046",NA,NA,1
"2060","93601",2.68275,"MUNICIPAL",12
"2061","93601",0.736666666666667,"WATER SUPPLY, OTHER",3
"2062","94947",2.375,"WATER SUPPLY, OTHER",2
"2063","94952",1.145,"DOMESTIC",5
"2064","94952",0.727454545454545,"MUNICIPAL",33
"2065","94952",2.3722,"WATER SUPPLY, OTHER",15
"2066","95369",3.56165,"DOMESTIC",20
"2067","95369",1.35178947368421,"MUNICIPAL",19
"2068","95369",2.39677777777778,"WATER SUPPLY, OTHER",18
"2069","95318",0.7455,"MUNICIPAL",18
"2070","95325",NA,NA,1
"2071","95459",3.25442857142857,"MUNICIPAL",7
"2072","95459",3.999,"WATER SUPPLY, OTHER",3
"2073","95334",13.0478333333333,"DOMESTIC",84
"2074","95334",6.1377027027027,"MUNICIPAL",37
"2075","95334",6.18897142857143,"WATER SUPPLY, OTHER",35
"2076","95388",5.92922077922078,"DOMESTIC",77
"2077","95388",18.05,"MONITORING",2
"2078","95388",5.53752941176471,"MUNICIPAL",17
"2079","95388",6.70946153846154,"WATER SUPPLY, OTHER",13
"2080","93665",NA,NA,1
"2081","95360",11.2038620689655,"DOMESTIC",29
"2082","95360",10.9425,"MONITORING",4
"2083","95360",4.65517391304348,"MUNICIPAL",23
"2084","95360",4.66251764705882,"WATER SUPPLY, OTHER",85
"2085","95380",22.8739338842975,"DOMESTIC",121
"2086","95380",39.2,"MONITORING",1
"2087","95380",5.00447692307692,"MUNICIPAL",65
"2088","95380",9.3547962962963,"WATER SUPPLY, OTHER",54
"2089","95324",21.7537741935484,"DOMESTIC",31
"2090","95324",21.2,"IRRIGATION / INDUSTRIAL",1
"2091","95324",3.29358333333333,"MUNICIPAL",12
"2092","95324",3.44330434782609,"WATER SUPPLY, OTHER",23
"2093","96015",0.329615384615385,"MUNICIPAL",13
"2094","96015",0.9426,"WATER SUPPLY, OTHER",15
"2095","93546",0.688037037037037,"MUNICIPAL",54
"2096","93546",0.236030303030303,"WATER SUPPLY, OTHER",66
"2097","93960",21.6930769230769,"DOMESTIC",169
"2098","93960",12.6157540983607,"IRRIGATION / INDUSTRIAL",183
"2099","93960",11.6867619047619,"MONITORING",21
"2100","93960",5.3348813559322,"MUNICIPAL",59
"2101","93960",5.22005263157895,"WATER SUPPLY, OTHER",57
"2102","93926",23.8339285714286,"DOMESTIC",42
"2103","93926",10.4137361111111,"IRRIGATION / INDUSTRIAL",72
"2104","93926",20.526625,"MONITORING",8
"2105","93926",10.8964347826087,"MUNICIPAL",23
"2106","93926",6.62158333333333,"WATER SUPPLY, OTHER",36
"2107","95012",3.65575,"DOMESTIC",20
"2108","95012",4.763625,"IRRIGATION / INDUSTRIAL",16
"2109","95012",4.322,"MONITORING",4
"2110","95012",2.24382857142857,"MUNICIPAL",35
